datetime,moisture0,moisture1,moisture2,moisture3,moisture4,irrgation,source_file
2020-03-15 08:34:46,0.79,0.72,0.81,0.88,0.01,False,plant_vase2.CSV
2020-03-15 08:37:16,0.79,0.72,0.84,0.86,0.01,False,plant_vase2.CSV
2020-03-15 08:39:47,0.79,0.72,0.83,0.79,0.01,False,plant_vase2.CSV
2020-03-15 08:42:17,0.79,0.72,0.82,0.87,0.01,False,plant_vase2.CSV
2020-03-15 08:44:47,0.79,0.72,0.8,0.87,0.01,False,plant_vase2.CSV
2020-03-15 08:47:17,0.79,0.72,0.81,0.85,0.01,False,plant_vase2.CSV
2020-03-15 08:49:47,0.79,0.72,0.82,0.84,0.01,False,plant_vase2.CSV
2020-03-15 08:52:17,0.79,0.72,0.82,0.87,0.01,False,plant_vase2.CSV
2020-03-15 08:54:48,0.79,0.72,0.82,0.87,0.01,False,plant_vase2.CSV
2020-03-15 08:57:18,0.79,0.72,0.82,0.87,0.01,False,plant_vase2.CSV
2020-03-15 08:59:48,0.78,0.71,0.8,0.8,0.01,False,plant_vase2.CSV
2020-03-15 09:02:18,0.79,0.71,0.81,0.8,0.01,False,plant_vase2.CSV
2020-03-15 09:04:48,0.78,0.71,0.8,0.8,0.0,False,plant_vase2.CSV
2020-03-15 09:07:18,0.78,0.71,0.8,0.8,0.01,False,plant_vase2.CSV
2020-03-15 09:09:48,0.79,0.71,0.82,0.87,0.01,False,plant_vase2.CSV
2020-03-15 09:12:19,0.79,0.71,0.83,0.8,0.0,False,plant_vase2.CSV
2020-03-15 09:14:49,0.79,0.71,0.81,0.8,0.01,False,plant_vase2.CSV
2020-03-15 09:17:19,0.79,0.71,0.82,0.8,0.01,False,plant_vase2.CSV
2020-03-15 09:19:49,0.79,0.71,0.83,0.84,0.01,False,plant_vase2.CSV
2020-03-15 09:22:19,0.79,0.71,0.83,0.85,0.01,False,plant_vase2.CSV
2020-03-15 09:24:49,0.79,0.7,0.81,0.84,0.01,False,plant_vase2.CSV
2020-03-15 09:27:20,0.79,0.7,0.82,0.83,0.01,False,plant_vase2.CSV
2020-03-15 09:29:50,0.79,0.7,0.8,0.83,0.01,False,plant_vase2.CSV
2020-03-15 09:32:20,0.79,0.7,0.82,0.86,0.01,False,plant_vase2.CSV
2020-03-15 09:34:50,0.79,0.69,0.81,0.84,0.01,False,plant_vase2.CSV
2020-03-15 09:37:20,0.79,0.69,0.81,0.86,0.01,False,plant_vase2.CSV
2020-03-15 09:39:50,0.79,0.69,0.81,0.82,0.01,False,plant_vase2.CSV
2020-03-15 09:42:20,0.79,0.7,0.83,0.88,0.01,False,plant_vase2.CSV
2020-03-15 09:44:51,0.79,0.69,0.82,0.85,0.01,False,plant_vase2.CSV
2020-03-15 09:47:21,0.79,0.69,0.83,0.87,0.01,False,plant_vase2.CSV
2020-03-15 09:49:51,0.79,0.69,0.82,0.88,0.01,False,plant_vase2.CSV
2020-03-15 09:52:21,0.79,0.69,0.85,0.88,0.01,False,plant_vase2.CSV
2020-03-15 09:54:51,0.79,0.7,0.82,0.85,0.01,False,plant_vase2.CSV
2020-03-15 09:57:21,0.79,0.7,0.82,0.88,0.01,False,plant_vase2.CSV
2020-03-15 09:59:52,0.79,0.7,0.82,0.87,0.01,False,plant_vase2.CSV
2020-03-15 10:02:22,0.79,0.7,0.82,0.86,0.01,False,plant_vase2.CSV
2020-03-15 10:04:52,0.79,0.7,0.86,0.81,0.01,False,plant_vase2.CSV
2020-03-15 10:07:22,0.79,0.69,0.8,0.9,0.01,False,plant_vase2.CSV
2020-03-15 10:09:52,0.79,0.69,0.83,0.86,0.01,False,plant_vase2.CSV
2020-03-15 10:12:22,0.79,0.69,0.85,0.84,0.01,False,plant_vase2.CSV
2020-03-15 10:14:53,0.79,0.69,0.81,0.9,0.01,False,plant_vase2.CSV
2020-03-15 10:17:23,0.78,0.69,0.8,0.87,0.01,False,plant_vase2.CSV
2020-03-15 10:19:53,0.79,0.69,0.85,0.86,0.01,False,plant_vase2.CSV
2020-03-15 10:22:23,0.79,0.69,0.84,0.87,0.01,False,plant_vase2.CSV
2020-03-15 10:24:53,0.79,0.69,0.81,0.86,0.01,False,plant_vase2.CSV
2020-03-15 10:27:23,0.79,0.69,0.82,0.81,0.01,False,plant_vase2.CSV
2020-03-15 10:29:53,0.79,0.69,0.82,0.81,0.01,False,plant_vase2.CSV
2020-03-15 10:32:24,0.79,0.7,0.84,0.81,0.0,False,plant_vase2.CSV
2020-03-15 10:34:54,0.79,0.7,0.83,0.81,0.01,False,plant_vase2.CSV
2020-03-15 10:37:24,0.79,0.7,0.81,0.82,0.01,False,plant_vase2.CSV
2020-03-15 10:39:54,0.79,0.7,0.84,0.82,0.01,False,plant_vase2.CSV
2020-03-15 10:42:24,0.79,0.69,0.83,0.82,0.01,False,plant_vase2.CSV
2020-03-15 10:44:54,0.79,0.7,0.85,0.9,0.01,False,plant_vase2.CSV
2020-03-15 10:47:25,0.79,0.7,0.85,0.8,0.01,False,plant_vase2.CSV
2020-03-15 10:49:55,0.79,0.7,0.85,0.82,0.01,False,plant_vase2.CSV
2020-03-15 10:52:25,0.79,0.7,0.84,0.83,0.01,False,plant_vase2.CSV
2020-03-15 10:54:55,0.79,0.7,0.85,0.84,0.01,False,plant_vase2.CSV
2020-03-15 10:57:25,0.79,0.69,0.84,0.82,0.0,False,plant_vase2.CSV
2020-03-15 10:59:55,0.79,0.69,0.84,0.82,0.01,False,plant_vase2.CSV
2020-03-15 11:02:25,0.79,0.69,0.82,0.89,0.01,False,plant_vase2.CSV
2020-03-15 11:04:56,0.78,0.69,0.82,0.8,0.01,False,plant_vase2.CSV
2020-03-15 11:07:26,0.79,0.69,0.82,0.8,0.01,False,plant_vase2.CSV
2020-03-15 11:09:56,0.78,0.69,0.8,0.8,0.01,False,plant_vase2.CSV
2020-03-15 11:12:26,0.78,0.69,0.81,0.8,0.01,False,plant_vase2.CSV
2020-03-15 11:14:56,0.78,0.68,0.8,0.8,0.0,False,plant_vase2.CSV
2020-03-15 11:17:26,0.79,0.69,0.82,0.8,0.01,False,plant_vase2.CSV
2020-03-15 11:19:57,0.79,0.69,0.84,0.8,0.01,False,plant_vase2.CSV
2020-03-15 11:22:27,0.78,0.69,0.81,0.8,0.01,False,plant_vase2.CSV
2020-03-15 11:24:57,0.79,0.69,0.81,0.8,0.01,False,plant_vase2.CSV
2020-03-15 11:27:27,0.78,0.68,0.79,0.88,0.01,False,plant_vase2.CSV
2020-03-15 11:29:57,0.79,0.69,0.84,0.88,0.01,False,plant_vase2.CSV
2020-03-15 11:32:27,0.79,0.69,0.82,0.88,0.01,False,plant_vase2.CSV
2020-03-15 11:34:58,0.79,0.69,0.84,0.9,0.01,False,plant_vase2.CSV
2020-03-15 11:37:28,0.79,0.69,0.81,0.83,0.01,False,plant_vase2.CSV
2020-03-15 11:39:58,0.79,0.69,0.81,0.82,0.0,False,plant_vase2.CSV
2020-03-15 11:42:28,0.78,0.69,0.8,0.84,0.01,False,plant_vase2.CSV
2020-03-15 11:44:58,0.78,0.69,0.79,0.85,0.01,False,plant_vase2.CSV
2020-03-15 11:47:28,0.79,0.7,0.86,0.84,0.01,False,plant_vase2.CSV
2020-03-15 11:49:58,0.79,0.69,0.85,0.83,0.01,False,plant_vase2.CSV
2020-03-15 11:52:29,0.79,0.69,0.84,0.84,0.01,False,plant_vase2.CSV
2020-03-15 11:54:59,0.79,0.69,0.82,0.83,0.01,False,plant_vase2.CSV
2020-03-15 11:57:29,0.78,0.69,0.81,0.84,0.0,False,plant_vase2.CSV
2020-03-15 11:59:59,0.78,0.69,0.81,0.83,0.01,False,plant_vase2.CSV
2020-03-15 12:02:29,0.79,0.69,0.82,0.8,0.01,False,plant_vase2.CSV
2020-03-15 12:04:59,0.79,0.69,0.82,0.8,0.01,False,plant_vase2.CSV
2020-03-15 12:07:30,0.79,0.69,0.82,0.8,0.01,False,plant_vase2.CSV
2020-03-15 12:10:00,0.79,0.69,0.82,0.81,0.01,False,plant_vase2.CSV
2020-03-15 12:12:30,0.79,0.69,0.83,0.82,0.01,False,plant_vase2.CSV
2020-03-15 12:15:00,0.79,0.69,0.82,0.82,0.01,False,plant_vase2.CSV
2020-03-15 12:17:30,0.79,0.69,0.86,0.82,0.01,False,plant_vase2.CSV
2020-03-15 12:20:00,0.79,0.69,0.82,0.82,0.01,False,plant_vase2.CSV
2020-03-15 12:22:30,0.78,0.68,0.79,0.82,0.01,False,plant_vase2.CSV
2020-03-15 12:25:01,0.79,0.69,0.82,0.82,0.01,False,plant_vase2.CSV
2020-03-15 12:27:31,0.79,0.7,0.86,0.81,0.01,False,plant_vase2.CSV
2020-03-15 12:30:01,0.79,0.7,0.86,0.81,0.01,False,plant_vase2.CSV
2020-03-15 12:32:31,0.79,0.7,0.85,0.82,0.01,False,plant_vase2.CSV
2020-03-15 12:35:01,0.79,0.69,0.86,0.81,0.01,False,plant_vase2.CSV
2020-03-15 12:37:31,0.79,0.69,0.86,0.83,0.0,False,plant_vase2.CSV
2020-03-15 12:40:02,0.79,0.69,0.84,0.83,0.01,False,plant_vase2.CSV
2020-03-15 12:42:32,0.79,0.69,0.84,0.83,0.01,False,plant_vase2.CSV
2020-03-15 12:45:02,0.79,0.69,0.83,0.83,0.01,False,plant_vase2.CSV
2020-03-15 12:47:32,0.78,0.68,0.76,0.83,0.01,False,plant_vase2.CSV
2020-03-15 12:50:02,0.79,0.69,0.82,0.83,0.01,False,plant_vase2.CSV
2020-03-15 12:52:32,0.79,0.7,0.85,0.83,0.01,False,plant_vase2.CSV
2020-03-15 12:55:02,0.79,0.7,0.87,0.8,0.0,False,plant_vase2.CSV
2020-03-15 12:57:33,0.79,0.7,0.83,0.8,0.01,False,plant_vase2.CSV
2020-03-15 13:00:03,0.78,0.69,0.82,0.8,0.01,False,plant_vase2.CSV
2020-03-15 13:02:33,0.78,0.69,0.81,0.8,0.0,False,plant_vase2.CSV
2020-03-15 13:05:03,0.79,0.69,0.84,0.8,0.01,False,plant_vase2.CSV
2020-03-15 13:07:33,0.79,0.69,0.83,0.81,0.01,False,plant_vase2.CSV
2020-03-15 13:10:03,0.79,0.69,0.87,0.89,0.01,False,plant_vase2.CSV
2020-03-15 13:12:34,0.79,0.69,0.83,0.84,0.01,False,plant_vase2.CSV
2020-03-15 13:15:04,0.79,0.69,0.83,0.89,0.01,False,plant_vase2.CSV
2020-03-15 13:17:34,0.79,0.69,0.84,0.81,0.01,False,plant_vase2.CSV
2020-03-15 13:20:04,0.79,0.68,0.82,0.82,0.01,False,plant_vase2.CSV
2020-03-15 13:22:34,0.79,0.69,0.86,0.84,0.01,False,plant_vase2.CSV
2020-03-15 13:25:04,0.79,0.69,0.85,0.85,0.0,False,plant_vase2.CSV
2020-03-15 13:27:35,0.79,0.68,0.84,0.86,0.01,False,plant_vase2.CSV
2020-03-15 13:30:05,0.79,0.68,0.82,0.85,0.01,False,plant_vase2.CSV
2020-03-15 13:32:35,0.79,0.68,0.82,0.85,0.01,False,plant_vase2.CSV
2020-03-15 13:35:05,0.79,0.68,0.84,0.86,0.01,False,plant_vase2.CSV
2020-03-15 13:37:35,0.79,0.68,0.85,0.89,0.01,False,plant_vase2.CSV
2020-03-15 13:40:05,0.79,0.68,0.85,0.89,0.01,False,plant_vase2.CSV
2020-03-15 13:42:35,0.79,0.68,0.85,0.86,0.01,False,plant_vase2.CSV
2020-03-15 13:45:06,0.79,0.68,0.84,0.86,0.01,False,plant_vase2.CSV
2020-03-15 13:47:36,0.79,0.68,0.82,0.84,0.01,False,plant_vase2.CSV
2020-03-15 13:50:06,0.79,0.68,0.85,0.87,0.01,False,plant_vase2.CSV
2020-03-15 13:52:36,0.79,0.68,0.83,0.84,0.01,False,plant_vase2.CSV
2020-03-15 13:55:06,0.79,0.68,0.86,0.86,0.01,False,plant_vase2.CSV
2020-03-15 13:57:36,0.79,0.68,0.85,0.84,0.01,False,plant_vase2.CSV
2020-03-15 14:00:07,0.79,0.68,0.84,0.89,0.0,False,plant_vase2.CSV
2020-03-15 14:02:37,0.79,0.68,0.85,0.89,0.01,False,plant_vase2.CSV
2020-03-15 14:05:07,0.79,0.68,0.84,0.87,0.01,False,plant_vase2.CSV
2020-03-15 14:07:37,0.78,0.68,0.81,0.83,0.01,False,plant_vase2.CSV
2020-03-15 14:10:07,0.78,0.68,0.8,0.84,0.01,False,plant_vase2.CSV
2020-03-15 14:12:37,0.79,0.69,0.86,0.86,0.01,False,plant_vase2.CSV
2020-03-15 14:15:07,0.79,0.69,0.87,0.86,0.01,False,plant_vase2.CSV
2020-03-15 14:17:38,0.79,0.69,0.87,0.85,0.01,False,plant_vase2.CSV
2020-03-15 14:20:08,0.79,0.68,0.84,0.84,0.01,False,plant_vase2.CSV
2020-03-15 14:22:38,0.79,0.68,0.85,0.84,0.01,False,plant_vase2.CSV
2020-03-15 14:25:08,0.79,0.68,0.82,0.84,0.0,False,plant_vase2.CSV
2020-03-15 14:27:38,0.79,0.68,0.83,0.83,0.01,False,plant_vase2.CSV
2020-03-15 14:30:08,0.78,0.68,0.8,0.85,0.01,False,plant_vase2.CSV
2020-03-15 14:32:39,0.78,0.68,0.81,0.84,0.01,False,plant_vase2.CSV
2020-03-15 14:35:09,0.79,0.69,0.85,0.9,0.01,False,plant_vase2.CSV
2020-03-15 14:37:39,0.79,0.69,0.83,0.89,0.01,False,plant_vase2.CSV
2020-03-15 14:40:09,0.78,0.68,0.8,0.84,0.01,False,plant_vase2.CSV
2020-03-15 14:42:39,0.78,0.68,0.8,0.81,0.01,False,plant_vase2.CSV
2020-03-15 14:45:09,0.79,0.68,0.83,0.9,0.01,False,plant_vase2.CSV
2020-03-15 14:47:40,0.79,0.69,0.83,0.87,0.01,False,plant_vase2.CSV
2020-03-15 14:50:10,0.79,0.69,0.83,0.89,0.01,False,plant_vase2.CSV
2020-03-15 14:52:40,0.79,0.69,0.83,0.9,0.01,False,plant_vase2.CSV
2020-03-15 14:55:10,0.79,0.68,0.81,0.86,0.01,False,plant_vase2.CSV
2020-03-15 14:57:40,0.79,0.68,0.81,0.85,0.01,False,plant_vase2.CSV
2020-03-15 15:00:10,0.78,0.67,0.8,0.85,0.01,False,plant_vase2.CSV
2020-03-15 15:02:40,0.79,0.68,0.84,0.86,0.01,False,plant_vase2.CSV
2020-03-15 15:05:11,0.78,0.68,0.81,0.85,0.01,False,plant_vase2.CSV
2020-03-15 15:07:41,0.79,0.68,0.82,0.89,0.01,False,plant_vase2.CSV
2020-03-15 15:10:11,0.79,0.68,0.82,0.9,0.01,False,plant_vase2.CSV
2020-03-15 15:12:41,0.79,0.68,0.82,0.86,0.01,False,plant_vase2.CSV
2020-03-15 15:15:11,0.78,0.67,0.8,0.9,0.01,False,plant_vase2.CSV
2020-03-15 15:17:41,0.79,0.68,0.81,0.89,0.01,False,plant_vase2.CSV
2020-03-15 15:20:12,0.78,0.68,0.8,0.86,0.01,False,plant_vase2.CSV
2020-03-15 15:22:42,0.78,0.67,0.79,0.86,0.01,False,plant_vase2.CSV
2020-03-15 15:25:12,0.79,0.69,0.85,0.85,0.01,False,plant_vase2.CSV
2020-03-15 15:27:42,0.79,0.68,0.83,0.86,0.01,False,plant_vase2.CSV
2020-03-15 15:30:12,0.79,0.68,0.82,0.85,0.01,False,plant_vase2.CSV
2020-03-15 15:32:42,0.78,0.68,0.8,0.85,0.01,False,plant_vase2.CSV
2020-03-15 15:35:12,0.78,0.68,0.8,0.85,0.0,False,plant_vase2.CSV
2020-03-15 15:37:43,0.79,0.68,0.81,0.89,0.01,False,plant_vase2.CSV
2020-03-15 15:40:13,0.79,0.68,0.82,0.89,0.01,False,plant_vase2.CSV
2020-03-15 15:42:43,0.79,0.68,0.83,0.89,0.0,False,plant_vase2.CSV
2020-03-15 15:45:13,0.79,0.69,0.81,0.9,0.01,False,plant_vase2.CSV
2020-03-15 15:47:43,0.78,0.68,0.8,0.8,0.01,False,plant_vase2.CSV
2020-03-15 15:50:13,0.79,0.68,0.84,0.8,0.01,False,plant_vase2.CSV
2020-03-15 15:52:44,0.79,0.69,0.87,0.8,0.01,False,plant_vase2.CSV
2020-03-15 15:55:14,0.78,0.67,0.81,0.8,0.01,False,plant_vase2.CSV
2020-03-15 15:57:44,0.78,0.67,0.79,0.8,0.01,False,plant_vase2.CSV
2020-03-15 16:00:14,0.79,0.67,0.83,0.8,0.01,False,plant_vase2.CSV
2020-03-15 16:02:44,0.78,0.67,0.81,0.8,0.01,False,plant_vase2.CSV
2020-03-15 16:05:14,0.78,0.67,0.79,0.8,0.01,False,plant_vase2.CSV
2020-03-15 16:07:44,0.79,0.69,0.82,0.91,0.01,False,plant_vase2.CSV
2020-03-15 16:10:15,0.79,0.68,0.81,0.89,0.01,False,plant_vase2.CSV
2020-03-15 16:12:45,0.78,0.67,0.77,0.88,0.01,False,plant_vase2.CSV
2020-03-15 16:15:15,0.79,0.68,0.8,0.89,0.01,False,plant_vase2.CSV
2020-03-15 16:17:45,0.79,0.67,0.8,0.82,0.01,False,plant_vase2.CSV
2020-03-15 16:20:15,0.78,0.67,0.79,0.84,0.01,False,plant_vase2.CSV
2020-03-15 16:22:45,0.79,0.68,0.81,0.89,0.01,False,plant_vase2.CSV
2020-03-15 16:25:16,0.79,0.68,0.81,0.9,0.01,False,plant_vase2.CSV
2020-03-15 16:27:46,0.79,0.68,0.82,0.88,0.01,False,plant_vase2.CSV
2020-03-15 16:30:16,0.79,0.68,0.82,0.89,0.01,False,plant_vase2.CSV
2020-03-15 16:32:46,0.79,0.68,0.82,0.89,0.01,False,plant_vase2.CSV
2020-03-15 16:35:16,0.79,0.68,0.82,0.83,0.01,False,plant_vase2.CSV
2020-03-15 16:37:46,0.79,0.68,0.8,0.89,0.01,False,plant_vase2.CSV
2020-03-15 16:40:17,0.78,0.67,0.8,0.83,0.01,False,plant_vase2.CSV
2020-03-15 16:42:47,0.78,0.68,0.78,0.87,0.01,False,plant_vase2.CSV
2020-03-15 16:45:17,0.79,0.68,0.81,0.83,0.01,False,plant_vase2.CSV
2020-03-15 16:47:47,0.79,0.69,0.82,0.89,0.01,False,plant_vase2.CSV
2020-03-15 16:50:17,0.79,0.68,0.83,0.88,0.01,False,plant_vase2.CSV
2020-03-15 16:52:47,0.79,0.68,0.81,0.86,0.01,False,plant_vase2.CSV
2020-03-15 16:55:17,0.78,0.69,0.79,0.85,0.01,False,plant_vase2.CSV
2020-03-15 16:57:48,0.79,0.69,0.83,0.82,0.01,False,plant_vase2.CSV
2020-03-15 17:00:18,0.79,0.7,0.83,0.89,0.01,False,plant_vase2.CSV
2020-03-15 17:02:48,0.79,0.7,0.82,0.83,0.01,False,plant_vase2.CSV
2020-03-15 17:05:18,0.79,0.7,0.84,0.9,0.01,False,plant_vase2.CSV
2020-03-15 17:07:48,0.79,0.69,0.81,0.89,0.01,False,plant_vase2.CSV
2020-03-15 17:10:18,0.78,0.69,0.79,0.8,0.01,False,plant_vase2.CSV
2020-03-15 17:12:49,0.79,0.69,0.82,0.8,0.01,False,plant_vase2.CSV
2020-03-15 17:15:19,0.79,0.7,0.84,0.8,0.01,False,plant_vase2.CSV
2020-03-15 17:17:49,0.79,0.7,0.85,0.8,0.01,False,plant_vase2.CSV
2020-03-15 17:20:19,0.79,0.7,0.85,0.8,0.01,False,plant_vase2.CSV
2020-03-15 17:22:49,0.79,0.7,0.86,0.8,0.01,False,plant_vase2.CSV
2020-03-15 17:25:19,0.79,0.7,0.85,0.81,0.01,False,plant_vase2.CSV
2020-03-15 17:27:49,0.79,0.7,0.86,0.9,0.01,False,plant_vase2.CSV
2020-03-15 17:30:20,0.79,0.7,0.87,0.9,0.01,False,plant_vase2.CSV
2020-03-15 17:32:50,0.79,0.7,0.85,0.89,0.01,False,plant_vase2.CSV
2020-03-15 17:35:20,0.79,0.7,0.86,0.83,0.01,False,plant_vase2.CSV
2020-03-15 17:37:50,0.79,0.7,0.87,0.83,0.0,False,plant_vase2.CSV
2020-03-15 17:40:20,0.79,0.7,0.87,0.89,0.01,False,plant_vase2.CSV
2020-03-15 17:42:50,0.79,0.71,0.87,0.87,0.01,False,plant_vase2.CSV
2020-03-15 17:45:21,0.79,0.71,0.87,0.8,0.0,False,plant_vase2.CSV
2020-03-15 17:50:35,0.79,0.7,0.86,0.8,0.01,False,plant_vase2.CSV
2020-03-15 17:53:05,0.79,0.71,0.86,0.8,0.01,False,plant_vase2.CSV
2020-03-15 17:55:35,0.79,0.7,0.86,0.8,0.01,False,plant_vase2.CSV
2020-03-15 17:58:06,0.79,0.7,0.86,0.8,0.01,False,plant_vase2.CSV
2020-03-15 18:00:36,0.79,0.7,0.86,0.79,0.01,False,plant_vase2.CSV
2020-03-15 18:03:06,0.79,0.7,0.86,0.8,0.01,False,plant_vase2.CSV
2020-03-15 18:05:36,0.78,0.69,0.82,0.8,0.01,False,plant_vase2.CSV
2020-03-15 18:08:06,0.79,0.7,0.86,0.8,0.01,False,plant_vase2.CSV
2020-03-15 18:10:36,0.79,0.7,0.85,0.8,0.0,False,plant_vase2.CSV
2020-03-15 18:13:06,0.79,0.7,0.85,0.8,0.01,False,plant_vase2.CSV
2020-03-15 18:15:37,0.79,0.7,0.85,0.81,0.01,False,plant_vase2.CSV
2020-03-15 18:18:07,0.79,0.7,0.85,0.92,0.01,False,plant_vase2.CSV
2020-03-15 18:20:37,0.79,0.7,0.86,0.87,0.01,False,plant_vase2.CSV
2020-03-15 18:23:07,0.79,0.69,0.83,0.9,0.01,False,plant_vase2.CSV
2020-03-15 18:25:37,0.79,0.7,0.84,0.8,0.01,False,plant_vase2.CSV
2020-03-15 18:28:07,0.79,0.7,0.83,0.8,0.01,False,plant_vase2.CSV
2020-03-15 18:30:38,0.79,0.7,0.83,0.82,0.01,False,plant_vase2.CSV
2020-03-15 18:33:08,0.79,0.71,0.85,0.89,0.01,False,plant_vase2.CSV
2020-03-15 18:35:38,0.79,0.71,0.85,0.89,0.01,False,plant_vase2.CSV
2020-03-15 18:38:08,0.79,0.71,0.86,0.8,0.0,False,plant_vase2.CSV
2020-03-15 18:40:38,0.79,0.71,0.85,0.89,0.01,False,plant_vase2.CSV
2020-03-15 18:43:08,0.79,0.7,0.86,0.81,0.01,False,plant_vase2.CSV
2020-03-15 18:45:38,0.79,0.7,0.86,0.83,0.01,False,plant_vase2.CSV
2020-03-15 18:48:09,0.79,0.69,0.81,0.81,0.01,False,plant_vase2.CSV
2020-03-15 18:50:39,0.79,0.7,0.83,0.83,0.01,False,plant_vase2.CSV
2020-03-15 18:53:09,0.79,0.7,0.84,0.83,0.0,False,plant_vase2.CSV
2020-03-15 18:55:39,0.79,0.7,0.85,0.83,0.01,False,plant_vase2.CSV
2020-03-15 18:58:09,0.79,0.7,0.86,0.82,0.01,False,plant_vase2.CSV
2020-03-15 19:00:39,0.79,0.7,0.86,0.83,0.01,False,plant_vase2.CSV
2020-03-15 19:03:10,0.79,0.7,0.86,0.83,0.01,False,plant_vase2.CSV
2020-03-15 19:05:40,0.79,0.7,0.86,0.84,0.01,False,plant_vase2.CSV
2020-03-15 19:08:10,0.79,0.7,0.87,0.87,0.01,False,plant_vase2.CSV
2020-03-15 19:10:40,0.79,0.71,0.86,0.89,0.01,False,plant_vase2.CSV
2020-03-15 19:13:10,0.79,0.71,0.85,0.89,0.01,False,plant_vase2.CSV
2020-03-15 19:15:40,0.79,0.71,0.87,0.89,0.0,False,plant_vase2.CSV
2020-03-15 19:18:10,0.79,0.71,0.87,0.89,0.0,False,plant_vase2.CSV
2020-03-15 19:20:41,0.79,0.71,0.87,0.82,0.01,False,plant_vase2.CSV
2020-03-15 19:23:11,0.79,0.7,0.85,0.89,0.01,False,plant_vase2.CSV
2020-03-15 19:25:41,0.79,0.7,0.81,0.89,0.01,False,plant_vase2.CSV
2020-03-15 19:28:11,0.79,0.7,0.84,0.82,0.01,False,plant_vase2.CSV
2020-03-15 19:30:41,0.79,0.7,0.86,0.83,0.01,False,plant_vase2.CSV
2020-03-15 19:33:11,0.79,0.7,0.86,0.88,0.01,False,plant_vase2.CSV
2020-03-15 19:35:42,0.79,0.7,0.85,0.81,0.01,False,plant_vase2.CSV
2020-03-15 19:38:12,0.79,0.7,0.87,0.88,0.01,False,plant_vase2.CSV
2020-03-15 19:40:42,0.79,0.7,0.86,0.8,0.01,False,plant_vase2.CSV
2020-03-15 19:43:12,0.79,0.69,0.85,0.81,0.01,False,plant_vase2.CSV
2020-03-15 19:45:42,0.79,0.7,0.86,0.86,0.01,False,plant_vase2.CSV
2020-03-15 19:48:12,0.79,0.7,0.87,0.9,0.01,False,plant_vase2.CSV
2020-03-15 19:50:43,0.79,0.7,0.87,0.81,0.01,False,plant_vase2.CSV
2020-03-15 19:53:13,0.79,0.7,0.86,0.86,0.01,False,plant_vase2.CSV
2020-03-15 19:55:43,0.79,0.7,0.87,0.83,0.01,False,plant_vase2.CSV
2020-03-15 19:58:13,0.79,0.7,0.87,0.91,0.01,False,plant_vase2.CSV
2020-03-15 20:00:43,0.79,0.7,0.87,0.88,0.01,False,plant_vase2.CSV
2020-03-15 20:03:13,0.79,0.7,0.87,0.81,0.0,False,plant_vase2.CSV
2020-03-15 20:05:43,0.79,0.7,0.87,0.83,0.01,False,plant_vase2.CSV
2020-03-15 20:08:14,0.79,0.7,0.87,0.84,0.0,False,plant_vase2.CSV
2020-03-15 20:10:44,0.79,0.7,0.87,0.81,0.0,False,plant_vase2.CSV
2020-03-15 20:13:14,0.78,0.69,0.77,0.82,0.01,False,plant_vase2.CSV
2020-03-15 20:15:44,0.78,0.7,0.8,0.9,0.01,False,plant_vase2.CSV
2020-03-15 20:18:14,0.78,0.71,0.8,0.83,0.01,False,plant_vase2.CSV
2020-03-15 20:20:44,0.79,0.71,0.85,0.89,0.01,False,plant_vase2.CSV
2020-03-15 20:23:15,0.79,0.71,0.87,0.88,0.01,False,plant_vase2.CSV
2020-03-15 20:25:45,0.79,0.71,0.87,0.87,0.01,False,plant_vase2.CSV
2020-03-15 20:28:15,0.79,0.71,0.87,0.86,0.01,False,plant_vase2.CSV
2020-03-15 20:30:45,0.79,0.71,0.87,0.89,0.01,False,plant_vase2.CSV
2020-03-15 20:33:15,0.79,0.71,0.87,0.81,0.01,False,plant_vase2.CSV
2020-03-15 20:35:45,0.79,0.71,0.87,0.82,0.01,False,plant_vase2.CSV
2020-03-15 20:38:15,0.79,0.71,0.87,0.83,0.01,False,plant_vase2.CSV
2020-03-15 20:40:46,0.79,0.71,0.87,0.83,0.01,False,plant_vase2.CSV
2020-03-15 20:43:16,0.79,0.71,0.87,0.83,0.01,False,plant_vase2.CSV
2020-03-15 20:45:46,0.79,0.71,0.87,0.9,0.01,False,plant_vase2.CSV
2020-03-15 20:48:16,0.79,0.7,0.87,0.9,0.01,False,plant_vase2.CSV
2020-03-15 20:50:46,0.79,0.7,0.87,0.82,0.01,False,plant_vase2.CSV
2020-03-15 20:53:16,0.79,0.7,0.87,0.85,0.0,False,plant_vase2.CSV
2020-03-15 20:55:47,0.79,0.7,0.87,0.91,0.01,False,plant_vase2.CSV
2020-03-15 20:58:17,0.79,0.71,0.87,0.9,0.01,False,plant_vase2.CSV
2020-03-15 21:00:47,0.79,0.71,0.87,0.92,0.0,False,plant_vase2.CSV
2020-03-15 21:03:17,0.79,0.7,0.87,0.85,0.01,False,plant_vase2.CSV
2020-03-15 21:05:47,0.79,0.71,0.87,0.88,0.01,False,plant_vase2.CSV
2020-03-15 21:08:17,0.79,0.71,0.87,0.87,0.0,False,plant_vase2.CSV
2020-03-15 21:10:47,0.79,0.71,0.87,0.87,0.0,False,plant_vase2.CSV
2020-03-15 21:13:18,0.79,0.71,0.87,0.89,0.0,False,plant_vase2.CSV
